label,R_median,R_final,Global_median,PSD_slope,DFA_alpha,MI_median,Entropy_median,Corr_median
2,0.58701545,0.6352319,0.431287445127964,-4.10746610132577,1.971241743370282,2.145595013342123,3.1972771265965148,-0.317369069031657
0,0.45352286,0.5494955,0.4360206201672554,-4.259211372496554,1.9806544863367528,2.17144812405744,3.176267428634561,-0.31364008077861205
0,0.44353014,0.5339978,0.43644633889198303,-3.806741964861846,1.9724288266432237,2.1522615387923656,3.1869380776137692,-0.3068198360028417
7,0.68179625,0.6990715,0.424765482544899,-4.701483904221092,1.9363489680188697,2.1202554088958894,3.1720848428293564,-0.25636133217681645
8,0.5352427,0.60332847,0.4336788207292557,-3.9198188843093256,1.967008059331755,2.1883826772882493,3.1843618773579747,-0.3123170495258481
4,0.680324,0.7100894,0.42389950156211853,-4.361201025898156,1.93123564104856,2.094556636872948,3.120586103955212,-0.31676906934081334
6,0.68873096,0.71670914,0.4244193136692047,-4.621039169486665,1.944184855898673,2.1739438943908165,3.121801182612997,-0.2729533098930577
4,0.68324697,0.71995443,0.4242530092597008,-4.180585463742787,1.9305748563371055,2.1380935527139404,3.119086665037658,-0.3257007046787677
9,0.6535421,0.68809557,0.4268948882818222,-4.620380280571847,1.9284206727162747,2.1229095529432103,3.178009180346738,-0.25244741895762374
3,0.62074876,0.6696672,0.4284639172255993,-4.377094545269767,1.911739496065771,2.167663213154548,3.175076689570813,-0.2739072375501679
8,0.5677207,0.62319916,0.4322896637022495,-3.9504143250404278,1.965256015370131,2.143945971739027,3.2058186765861754,-0.32785563072621227
4,0.612529,0.65356344,0.42940250039100647,-4.2603103422862105,1.949218802708054,2.2140958541383666,3.1927032814171312,-0.3103795756421571
7,0.6884305,0.7364039,0.4239886850118637,-4.244776776753816,1.9165144682346074,2.1213563037815053,3.1325007591706973,-0.34004178909854266
2,0.6024826,0.6526327,0.43113895505666733,-4.122496330234738,1.953098207214964,2.1762801901436664,3.2146016869637126,-0.2964640531382203
5,0.5168324,0.5918628,0.4341733418405056,-4.392480761003411,1.9779409431366015,2.16876199426968,3.1912893391251362,-0.3272488832166594
6,0.6412145,0.68883103,0.4283825308084488,-4.206179205977351,1.9146098148034711,2.134611720711542,3.1614256537664973,-0.2762118585291094
3,0.5592111,0.61234117,0.43236470222473145,-4.334073523518785,1.962101098100872,2.142156899188903,3.168248656271017,-0.3000793168622055
6,0.61329234,0.66874695,0.43076232075691223,-4.008629065073683,1.9370683884579907,2.16466379050335,3.2182732245037746,-0.2967628236678651
9,0.67176306,0.7062913,0.4255041629076004,-4.752732884446648,1.939332338409019,2.08699934682557,3.176038514327658,-0.25101327908142185
6,0.65285534,0.69628364,0.42936283349990845,-4.144091210179535,1.8977718879590315,2.1202460368402343,3.197639611392046,-0.26303404758806503
3,0.57284635,0.63294107,0.4320029467344284,-3.907076696853333,1.957473553701245,2.161362304515327,3.2109828270730354,-0.3061855197672058
2,0.6019805,0.64857566,0.4300617128610611,-3.964861685239481,1.9359346197153233,2.1568927784657426,3.211400988592615,-0.27693475830702013
2,0.5698174,0.622895,0.43192124366760254,-4.010889012427613,1.9716746306795436,2.13530479811487,3.1868701658238177,-0.32432781832426827
4,0.6736961,0.70642847,0.4248986840248108,-4.3391823155119695,1.9560338016504768,2.1464866128032787,3.1542404219120135,-0.28273519017769383
6,0.6174626,0.6624194,0.4311949983239174,-3.8982704132109984,1.9396857290908545,2.1934676212189306,3.2086226759588667,-0.29410987442604497
9,0.68937033,0.7129286,0.4251682981848717,-4.845123281501921,1.9353171570132817,2.1400303877105364,3.112179575559698,-0.2674912015897961
0,0.5646049,0.6254167,0.4322820343077183,-3.963656344662522,1.9600885575782745,2.183032895014315,3.1966064878937477,-0.29942019451621826
2,0.54918957,0.5971356,0.4325491450726986,-4.2181363828451275,1.9657077612336886,2.1658942282748193,3.1813982820964837,-0.29396285421261037
5,0.43445075,0.5208983,0.43657567352056503,-3.9757876500278813,1.9773209524098168,2.159958257944521,3.1947282684723683,-0.3185685025248428
5,0.49952212,0.57608855,0.43550342693924904,-3.954095559528785,1.9674983218550541,2.1931721661167543,3.193069694862807,-0.30839504102531856
1,0.70430803,0.75663316,0.42432157695293427,-3.84319673315525,1.8923264649908258,2.143557838134548,3.137912708788712,-0.3497696159998739
3,0.5603231,0.61078465,0.4324970096349716,-4.100441238785886,1.9602197840334206,2.1465471316712437,3.1755818557585958,-0.29189725873926936
3,0.56238425,0.60979277,0.4324728175997734,-3.992906144668059,1.959710749786893,2.151817404655749,3.184347893078136,-0.30042083216109833
9,0.6490004,0.6901295,0.4269360080361366,-4.664149386776617,1.9289464638538312,2.134457193102249,3.19303062034058,-0.2629163754015831
7,0.6936492,0.7309542,0.42355863749980927,-4.035855857743116,1.9147678961438863,2.137197220228929,3.1510851509239686,-0.3507759991155544
8,0.59753305,0.6379637,0.431620828807354,-4.119034937624124,1.9443834401214435,2.1787730393135263,3.221053823564037,-0.289244701034637
7,0.685786,0.7350148,0.42493437975645065,-3.5709805894662043,1.9042971142437444,2.149421904192428,3.1731907986129535,-0.36317933658707857
2,0.60519165,0.65507835,0.4306376650929451,-3.94061054637807,1.9271441696420055,2.15541231247079,3.2046461655835747,-0.2860370491781104
2,0.62458897,0.66843724,0.4276930019259453,-4.210343428170693,1.9175652955511346,2.176037376086959,3.1954613934622484,-0.2844420409944703
5,0.48648712,0.56954485,0.4354472756385803,-3.9092130956215922,1.985132490058421,2.174898260392793,3.1922625922665437,-0.3255472977347695
7,0.6926814,0.71926874,0.4236471951007843,-4.531579518440378,1.922950490331622,2.080234134727819,3.1478572567877112,-0.2818357022521415
9,0.6371216,0.6734143,0.429006889462471,-4.176730699774736,1.9124508716176902,2.12718921248132,3.200311895982505,-0.27239401093061444
8,0.5107307,0.57832175,0.43489915505051613,-3.861143099494697,1.9714440000521192,2.199920582989312,3.1989598029893593,-0.30641175302971585
2,0.5352506,0.5983235,0.433826744556427,-4.029893437872951,1.9557039763905717,2.1826820441831143,3.1886238172969894,-0.31583223039479663
1,0.68397695,0.73784906,0.4249099977314472,-4.103818218188947,1.916211802540307,2.163141475205223,3.163241152208737,-0.3591870632448025
3,0.5897423,0.6296029,0.430416077375412,-4.347456732811324,1.9522934552142637,2.152250508576067,3.1949544053408596,-0.28378026992195454
1,0.7027162,0.74644625,0.4233245849609375,-4.010049760000719,1.9169492337682648,2.1327409617550606,3.132429312829152,-0.3522800719809084
3,0.6008505,0.64510196,0.4296875596046448,-4.456593188064973,1.9444147685227393,2.1387852109875065,3.201510977055381,-0.2758155466634249
0,0.4120297,0.53167474,0.4381185621023178,-3.9069077656625013,1.9675007903282293,2.145509152684721,3.194840322394535,-0.2845174774859088
1,0.6694364,0.7067847,0.42781976610422134,-4.222468274492726,1.9005632720532768,2.059312960455986,3.212159363980728,-0.24859270439210002
2,0.40377292,0.5140275,0.4380001462996006,-3.890762267354421,1.9712787855045244,2.190393555161204,3.196225398186132,-0.3058843036483058
3,0.42319474,0.5344935,0.438171099871397,-3.736714798771106,1.9823941193746935,2.1147218862463433,3.211762478227312,-0.3200170856522594
4,0.54401106,0.61144155,0.4336920902132988,-3.991122930044019,1.9771254061565675,2.1728069596817323,3.1793231379416707,-0.2984528811477848
5,0.4521341,0.5412325,0.43726612627506256,-4.123643705777236,1.9663143713649587,2.1672044315661014,3.2100159759785414,-0.30869837539657063
6,0.44606173,0.5612724,0.4376593679189682,-3.97104593476231,1.9738613946835732,2.128135078398638,3.196568713906894,-0.2939983146737885
7,0.5355762,0.61647654,0.4352312758564949,-3.9343564410550558,1.9593965474550907,2.141340274755449,3.2007665985176645,-0.28436497202700395
8,0.433625,0.5340418,0.4376017525792122,-3.7930526920954954,1.976296764476542,2.1213519398853924,3.1826284585187614,-0.30096882273037595
9,0.4833432,0.56418175,0.43639398366212845,-4.0724555446405635,1.96425688929081,2.229691497008696,3.2180504701657098,-0.30605730680087584
0,0.4632376,0.56241983,0.43708108365535736,-4.164104541301115,1.9687977061125337,2.1408066108796824,3.2013798928473634,-0.302290056905704
1,0.68370754,0.72897667,0.42585525289177895,-4.535958828241048,1.9217111586332805,2.1448180263852086,3.1490457495756097,-0.2513800865070749
2,0.41907847,0.5256862,0.43808089941740036,-3.9115196790963833,1.9726466629499746,2.1429416056674455,3.1910690769063303,-0.2919907031577233
3,0.42762715,0.54546386,0.4378560557961464,-3.8031959483412887,1.9707676234735632,2.153821425362152,3.200706394202209,-0.3139846437719357
4,0.5414949,0.6140806,0.43462517857551575,-4.1025610802838335,1.9667157898096597,2.1335299957160645,3.1929513115359134,-0.30337850827996365
5,0.46268958,0.5493937,0.4361048936843872,-3.8474857012010064,1.963566958924513,2.176772752214704,3.2110871287358327,-0.2998546965838076
6,0.52767587,0.6132083,0.4358394704759121,-3.8710344129855714,1.9648761630034468,2.2093531204602774,3.1777315201352363,-0.29973672599892853
7,0.5771111,0.64488053,0.4327336773276329,-3.933958634517533,1.9394698354883384,2.1422136834231313,3.2181680580554617,-0.2810115015692041
8,0.3537429,0.4702606,0.4391152374446392,-3.7579755033743183,1.976245340802422,2.179967810201063,3.2180447085476658,-0.2934061325132221
9,0.42631945,0.5269313,0.43742311000823975,-3.85237661263941,1.982555975519127,2.169859130008933,3.1966254304346116,-0.30212839471608177
0,0.4463228,0.54567564,0.43677929788827896,-3.964153150878699,1.9768632119846323,2.18243500911442,3.1930198769294753,-0.29990736766791865
1,0.6874811,0.72397774,0.4255182147026062,-4.709524653031503,1.9112472069461004,2.124839784798932,3.17349383191582,-0.2496958063990784
2,0.41476214,0.54001826,0.43812891840934753,-3.908882920423786,1.972172749837018,2.151973854018783,3.220599931694358,-0.30390071268304697
3,0.36539397,0.4940603,0.43934861198067665,-3.968103267430172,1.9817940653324355,2.144677231651411,3.2235088959025378,-0.3042096120066107
4,0.5555873,0.61832917,0.43359241634607315,-3.78431568285008,1.9618129395412662,2.152273056202577,3.1794973045450137,-0.29629841675573004
5,0.56743264,0.62458104,0.4325888678431511,-4.24929841454612,1.949529622569354,2.152049519316407,3.1838610894612067,-0.30326083952732774
6,0.46975538,0.568665,0.43725378066301346,-4.050602806755504,1.971205949126483,2.1382653956712296,3.1889460291195375,-0.2935057103970656
7,0.5291278,0.6132486,0.4347241446375847,-3.7332975000170365,1.9541018886609862,2.168687651020989,3.184782834954932,-0.2940502447256962
8,0.38495764,0.4872723,0.4381994605064392,-3.7694219485921683,1.9759724478708414,2.159779304592295,3.1979762186947465,-0.282386817503937
9,0.39866135,0.50904465,0.4380320757627487,-3.826000782142556,1.9680521690409296,2.176097004159566,3.1916693138110785,-0.30797599959693056
1,0.70459557,0.73317516,0.4243234321475029,-4.815227309511989,1.9427095846651838,2.0928885581352987,3.1216834993674345,-0.27265153177669654
2,0.45231298,0.56014276,0.438199482858181,-3.8508867854349322,1.9624724364881774,2.156700013941359,3.190002353598448,-0.29658891967574413
6,0.5280143,0.60471106,0.43560200184583664,-3.9927203207906325,1.9613214031675414,2.152555895467732,3.186777552701278,-0.30425610939854364
5,0.58364004,0.6462176,0.43094705417752266,-4.229547174171503,1.95436868696304,2.132255066005209,3.2030236989038467,-0.2845096762450131
3,0.474419,0.57556003,0.43608177453279495,-3.8209793884385173,1.9692243700346377,2.177244918730209,3.204952944791904,-0.30760515762796625
0,0.44028378,0.53549063,0.4368744492530823,-4.239880428243509,1.9791450425510797,2.1791924377704746,3.2100544184820667,-0.28847854179640586
7,0.6064411,0.6603937,0.4310477636754513,-4.182667566952203,1.9434019547056287,2.1949838207795906,3.2378100236571505,-0.27533180001241164
0,0.42185652,0.5335026,0.43756575882434845,-4.1092761654048795,1.9742221807194031,2.171023946765339,3.2012121027265494,-0.288282774150985
4,0.50602764,0.5796212,0.4354439862072468,-3.924679713296882,1.975644297322782,2.1308502269585246,3.203134177596408,-0.28879168249806153
1,0.6800824,0.7060844,0.42543838173151016,-4.606251083105615,1.9402526872132249,2.1339621715128247,3.177398046620345,-0.25544824958033674
4,0.5453081,0.606068,0.434171661734581,-4.0461977778202645,1.9688371932626574,2.135517429858882,3.166594961915096,-0.2812819993648937
3,0.3919462,0.5093721,0.43833472579717636,-3.736653022245485,1.975026270702217,2.1800367614352547,3.203216909852955,-0.30858298985182236
6,0.45441687,0.5427481,0.43737633526325226,-3.8964995585148294,1.975516659953422,2.1890635530312688,3.195877413299448,-0.2918678217745804
7,0.5399727,0.6036546,0.4346444681286812,-3.9234943402896376,1.9515930855109487,2.1642042239453287,3.199510440239828,-0.2911005987200861
2,0.49158785,0.5718525,0.43640780448913574,-3.973347110976662,1.9635010834169664,2.2032604451747537,3.180149124431139,-0.2938501282532395
3,0.44250458,0.54553664,0.4373132213950157,-3.9459103911350035,1.9687997094820735,2.1641870340576093,3.221429181602292,-0.31030828602598026
1,0.68306315,0.7198756,0.42539991438388824,-4.804158901711738,1.940333324750241,2.144104220893655,3.1909452898977513,-0.25621785548613163
2,0.607468,0.6561045,0.430610291659832,-4.239731328156426,1.9346085121788015,2.1580243211703287,3.206468927470665,-0.26563510037472887
1,0.6816556,0.7222884,0.42644810676574707,-4.4994650708037405,1.90595125612541,2.059303347429001,3.1786255065461524,-0.2500638849550052
2,0.47224587,0.56161356,0.436984121799469,-3.7867689954342065,1.9565330343786078,2.209006607990907,3.1985283625851895,-0.29119538794049865
9,0.473694,0.56675947,0.4370131120085716,-3.8738415249384883,1.9771749804229646,2.1123307721100923,3.187496007986799,-0.3035387881618905
6,0.43214896,0.5325092,0.43796759843826294,-3.9013400332960266,1.9680774952654863,2.1265479728598207,3.1781267214867905,-0.28769359445721254
0,0.41135904,0.5299094,0.438144713640213,-3.9213242156347867,1.9754728100984167,2.1885481303122147,3.193391896469648,-0.2902595647414114
1,0.67672646,0.71886605,0.42641859501600266,-4.572181241530313,1.9215988662721903,2.116279499305661,3.188579397225749,-0.253829020322612
3,0.473331,0.568863,0.4369378313422203,-3.8430277322770405,1.9711976127080728,2.18237428664479,3.2127458428262288,-0.30835923995654646
0,0.3941467,0.50333965,0.43802088126540184,-3.885941233008142,1.987760596582334,2.1624593898993414,3.2197303037333995,-0.28561691772180214
2,0.48547798,0.5797565,0.4366285279393196,-4.154780820816703,1.9647602009677612,2.202946725143889,3.2029853669398207,-0.3031389442329332
7,0.5692035,0.63184744,0.4335644878447056,-4.1326131608481065,1.949115613841084,2.1726487608888436,3.199625172996277,-0.28387444883084567
5,0.56836057,0.63065594,0.43259911239147186,-4.100702040082442,1.9550424170361804,2.178032166373157,3.185179313493247,-0.28423216070345364
7,0.5660223,0.64024925,0.433806948363781,-4.1425215468483,1.965817094660992,2.175770163516759,3.2031987747675625,-0.2822595152498814
6,0.520308,0.5943859,0.435249425470829,-3.8815388083164035,1.9648828556583189,2.143507448393085,3.202196000771984,-0.29561303562584695
2,0.4723007,0.5676367,0.437169574201107,-3.845204312954384,1.9637812726062167,2.1447784908041654,3.209156973497093,-0.30549005231822524
9,0.42462224,0.53614706,0.4372786357998848,-3.809366487466245,1.9751575058522406,2.1000184206200205,3.182901418750321,-0.32189003420495316
1,0.7023705,0.73822093,0.424391008913517,-4.339303530394124,1.934872585568653,2.0842057970683117,3.1242501100966438,-0.3199052213765467
9,0.4894465,0.57468784,0.4363146051764488,-4.039463291619014,1.9649642573482244,2.185723098848288,3.1890056024013864,-0.30462615812717986
0,0.38961235,0.5040694,0.43806295841932297,-4.013568433690646,1.9713482335255679,2.161875566520314,3.206874432587718,-0.2848885402966418
6,0.50506943,0.5867752,0.4358321353793144,-3.802638094805688,1.963763199489295,2.1418520283962548,3.2109051307419065,-0.30954153605878737
0,0.380999,0.4978597,0.43833452463150024,-3.8929285950859693,1.9725053077271721,2.1578892554515074,3.2114394146080922,-0.28645519678083003
6,0.4121136,0.52103657,0.4380190297961235,-3.8670623125473913,1.9754991953827317,2.199813042345151,3.2081729777242973,-0.3072239577644026
0,0.40360433,0.5135585,0.43822989612817764,-4.124181029410781,1.97566698240429,2.1600273017056,3.197113476245873,-0.28493109935512484
2,0.48307747,0.57134676,0.4368385039269924,-3.8569001121481663,1.9680794804514252,2.1601330762997195,3.194224616226377,-0.2985080983652225
0,0.4160477,0.5288761,0.43733513355255127,-3.7575002063912364,1.9785896628413484,2.1152567383836702,3.1974265808223308,-0.29544980976012186
6,0.54297054,0.6157095,0.4345478378236294,-4.001104594336306,1.9542196190599168,2.1810578468756043,3.1942058078328084,-0.3029971795902725
1,0.7018932,0.7310767,0.4241234287619591,-5.082589056365216,1.9534426731009853,2.132150659951609,3.11474487915721,-0.2631233964040075
5,0.60659415,0.6473796,0.4305297061800957,-4.310694517905809,1.931677852349244,2.1843258870225766,3.211099043024082,-0.2758302689809471
8,0.45393553,0.54699355,0.4368060529232025,-4.042658410604893,1.9751261708926147,2.1651052391039567,3.188290656463031,-0.298238195747103
4,0.5273018,0.6026323,0.4343656562268734,-4.0825641001932675,1.9669269841635535,2.162123862866128,3.1795480905989795,-0.2806528281699028
3,0.38471588,0.49756372,0.4388398975133896,-3.9924715588018396,1.9751143772618833,2.1865227146365047,3.207674007300868,-0.30111380427503975
0,0.4803,0.56141585,0.437116801738739,-4.112316815323516,1.9688188457805542,2.2150819194400384,3.183736316283464,-0.2978010710637009
1,0.70714855,0.7473295,0.423844113945961,-4.365962550016,1.9457588861196478,2.0542469440782867,3.070269347328045,-0.32261729556705965
5,0.57763284,0.63406324,0.43135932087898254,-4.108673003046717,1.9498965463465296,2.142705054323478,3.164472493390643,-0.2737848283617379
4,0.5428559,0.6130491,0.43423062562942505,-4.176021588354122,1.9626741071744935,2.17265727548202,3.1744771982423003,-0.28680329058484755
4,0.53885055,0.60163456,0.4344230741262436,-3.9383371126067233,1.965185687689092,2.1541046248061306,3.1814699558405373,-0.2810822511930095
8,0.5492076,0.6129061,0.4340769834816456,-4.021439133293207,1.9703668784937507,2.1422873515916483,3.1664323545095368,-0.3001733859718644
5,0.47284117,0.56546825,0.43611831963062286,-4.060579900079507,1.9733341781445894,2.210046524822701,3.1960024795838438,-0.314113196996334
7,0.60664916,0.6567377,0.43088822066783905,-3.9428579371441073,1.9225491419862117,2.197919247818419,3.2236671415130624,-0.2670613752392475
5,0.5833729,0.63743186,0.43260005861520767,-4.261724644945901,1.9434573122499994,2.1051648698054026,3.1834123658008058,-0.28472997535246175
7,0.6100572,0.6671999,0.4311586171388626,-3.9688689157075685,1.9249212292140128,2.1379032245523364,3.2157527912784456,-0.26629877316275957
8,0.40860906,0.5219989,0.4380314201116562,-4.047904845034114,1.9737043275671031,2.1836931978369747,3.2172358137891712,-0.2938954307458326
3,0.48290005,0.56795347,0.43607472628355026,-4.023083542414576,1.97716619108239,2.16858944941745,3.191100212798011,-0.3044594686953295
4,0.58291125,0.6472791,0.43245214968919754,-4.125139863566396,1.9573562151721766,2.1765686042238155,3.209033423417275,-0.2855635003802672
8,0.42058447,0.5153921,0.43742660805583,-3.9049515107389565,1.9744412148985142,2.147070881954899,3.1868873065873506,-0.2995091798337153
8,0.3874667,0.50101036,0.43924087285995483,-3.9641829092101286,1.9778461047891498,2.170717799726555,3.216814006391734,-0.2767871618889519
5,0.48513988,0.5661721,0.43588800355792046,-3.928604969114386,1.9726655129505215,2.1630348601689846,3.21525165472557,-0.2991292097454181
2,0.5454978,0.608025,0.43452194333076477,-3.9759635701304306,1.9676407487717753,2.1476736989441823,3.19096134984556,-0.29406205045064643
9,0.46776167,0.5567769,0.43702419102191925,-4.004710678662269,1.9790315562675438,2.1682875655603002,3.1867721353205907,-0.2994103602370772
7,0.63991755,0.67707694,0.42959190532565117,-4.377820585868919,1.915630740647171,2.2057173776615815,3.2182530943541816,-0.25367405960123646
1,0.69961464,0.72941375,0.42478472739458084,-4.675473854223664,1.9349524429802119,2.1231589118761125,3.11482817827729,-0.26482112176828515
3,0.45693594,0.5476234,0.4373115077614784,-3.987955116248654,1.968890582589555,2.171530784570294,3.196434571693999,-0.30099336562936374
8,0.330159,0.44877318,0.4391235373914242,-4.09505692884995,1.978646026141571,2.136599966111545,3.193387848848026,-0.2870132874449205
1,0.706516,0.74135107,0.42425647377967834,-4.864270027193388,1.9496914287454796,2.0635913136346984,3.1197376188432395,-0.2981416243046925
0,0.44499853,0.5381886,0.43715739622712135,-3.9909082587192137,1.9769625238052222,2.1145705932673007,3.212407283839384,-0.3052057680613399
7,0.56485176,0.63338464,0.43315359205007553,-3.9320336818760793,1.9455809243712512,2.138173257572575,3.2029481803900546,-0.2789777651042479
5,0.4410013,0.54409647,0.4368835911154747,-3.714300964804095,1.9665221986605579,2.1205133814395007,3.1935849214368544,-0.31707580201738383
9,0.4937987,0.583711,0.4362439699470997,-4.115792770001877,1.967813432592531,2.1394063379812565,3.1942104642279414,-0.29548757619562704
6,0.4963163,0.5876336,0.4369378164410591,-3.823634893834687,1.9754945804657462,2.1439401296887866,3.199356769773379,-0.2987015886390756
9,0.5263231,0.59965414,0.43518824502825737,-4.280164128842768,1.9587719882839805,2.172147583499152,3.1892035311957114,-0.2850406572740134
4,0.504819,0.5768562,0.4356481768190861,-3.8738721722311937,1.9617679467782008,2.121546573169275,3.1706466179270114,-0.2763074973777027
7,0.6400902,0.68354493,0.42876891791820526,-4.311762084247879,1.9166342459755767,2.1926267892630698,3.221186061117133,-0.25569868869480866
7,0.60686255,0.6657685,0.43128858506679535,-4.159982777717176,1.9362463627008852,2.1600858508650838,3.2091030041123503,-0.25469617633391733
9,0.40721986,0.51125497,0.4378369450569153,-3.900878702471646,1.970416119450285,2.1808203041567324,3.206021294350952,-0.30023962757205047
9,0.44846997,0.53682184,0.43739810958504677,-4.012879914452418,1.9731441730793735,2.1651820028278896,3.2062350853239403,-0.28886563314453845
3,0.44555637,0.5314135,0.43708429858088493,-3.9506033574127244,1.9642524099543404,2.1609975150530225,3.210600747703891,-0.29632873353614353
4,0.58338964,0.6477382,0.4324817359447479,-4.148910064581554,1.9625170631201836,2.1254349627403606,3.219483329380785,-0.2720487222444942
4,0.548092,0.6122558,0.4337175562977791,-4.106247883226425,1.9526307936558212,2.1584791388229574,3.1696389733678147,-0.2736085573608287
3,0.5009555,0.5836548,0.43650107085704803,-4.021937193567909,1.9696957715251995,2.211799307010108,3.2098481423064484,-0.3038899523822772
8,0.41269752,0.52151555,0.43764009326696396,-3.863109816535789,1.9784265867606214,2.167520191632871,3.2021202856687987,-0.3004949959376898
6,0.48703608,0.5787238,0.4363655336201191,-3.9585852723685546,1.9718777704652097,2.1599582579445213,3.203663654040772,-0.31361656386606435
2,0.55457467,0.61962205,0.43374744057655334,-4.17150106266728,1.9586138585370307,2.1527146765974132,3.191794953852583,-0.29640288531122144
0,0.45750776,0.56188285,0.4383343607187271,-4.038473002284104,1.9703382495031359,2.1185395587436893,3.185998784840451,-0.2795157576987593
1,0.7046639,0.7449892,0.42427200078964233,-4.46942968378243,1.9157962789808147,2.1064221590835093,3.1400475584165797,-0.3303473509085357
2,0.5217652,0.6068647,0.4341832883656025,-4.1488355360725455,1.9637891888134524,2.1631908471417383,3.2030882001253795,-0.29455805700512266
3,0.54774123,0.61429524,0.43427950516343117,-4.163978188358445,1.9535541449126759,2.1563470324903156,3.1988162580132222,-0.29099592565406796
4,0.5987382,0.6514895,0.4314218610525131,-4.025472390335113,1.9237436290946446,2.1477297420414625,3.21204555948046,-0.2556667491918241
5,0.5233624,0.59966534,0.43415724486112595,-3.9957756452738304,1.9695943917298584,2.1723209424958903,3.181414943027297,-0.31058972213653
6,0.5490086,0.6193576,0.43383871391415596,-3.952680581910247,1.9496255571300476,2.1272421992641917,3.210054388003539,-0.26601638925283255
7,0.60639656,0.65381026,0.4323578551411629,-4.077436549695451,1.921941711664716,2.1362447672542677,3.2234923503123967,-0.25856341306785213
8,0.57485706,0.6240262,0.4330904707312584,-4.074400288594907,1.9578743607660947,2.129290193415464,3.1926642630023374,-0.2822205153350969
9,0.64522564,0.67729175,0.427203468978405,-4.57712695614485,1.919028532489075,2.1376934672537518,3.2245706446250537,-0.2571405925419609
0,0.43995866,0.536321,0.437310840934515,-4.056155019711454,1.97106544202826,2.188759178373453,3.1961704352395124,-0.2783333587092844
1,0.7009822,0.74810535,0.42465587705373764,-3.8699874772230536,1.9146107875677485,2.1052098834139032,3.1579074340139823,-0.3408924595736685
2,0.54189396,0.61933047,0.4336397796869278,-4.117083337440454,1.963610682264647,2.1433616522271675,3.157073095743585,-0.3014516720652513
3,0.5199957,0.58740896,0.4333602525293827,-3.959525769625692,1.960887552914374,2.1763824771100135,3.175522817711464,-0.30344330025028293
4,0.5838133,0.63954693,0.431252583861351,-4.15373827541728,1.9497666577134116,2.133122240655261,3.2059161147232014,-0.2555763416285089
5,0.5083892,0.57986706,0.4348902180790901,-4.19218689582813,1.9691430475848262,2.141535899205242,3.1843470795838047,-0.3029388399827023
6,0.56816655,0.628403,0.43283290043473244,-3.858231617093369,1.9554024303310584,2.138993156421752,3.1935515760944657,-0.27838971203301727
7,0.6437605,0.678474,0.42854437232017517,-4.540888672580987,1.9203854126163349,2.1656109018237517,3.213969522585957,-0.2548207877296394
8,0.48358038,0.56480336,0.4366004876792431,-3.9618227004719935,1.973879767711457,2.1550609544859913,3.2009988982828794,-0.2914734715109083
9,0.5950476,0.6424841,0.4304885230958462,-3.933489451570621,1.9147079802475573,2.159155297418158,3.170581450222812,-0.2740626809895241
0,0.51035744,0.57982886,0.43572695925831795,-3.855219053527232,1.9680673874028916,2.1122090764176766,3.1798017961898797,-0.2746883536816143
1,0.69581634,0.74674964,0.4251713305711746,-4.137811162633741,1.9259942391357814,2.1338866531859746,3.184649748285805,-0.3615212843577824
2,0.51165324,0.58187443,0.43501440435647964,-4.055611132726317,1.9666064727701633,2.1455328640692954,3.1820902520282894,-0.28938706950292037
3,0.5654743,0.62200534,0.43297842144966125,-4.337172690305767,1.9605876119258838,2.170689482326714,3.180832137418218,-0.2874197810286314
4,0.58353275,0.62689835,0.4321926161646843,-4.097800220349177,1.9369331122235554,2.1230708393980757,3.192662441602174,-0.2497415743299235
5,0.5929942,0.63591444,0.4300502762198448,-4.213987725651069,1.952149950656257,2.175787648026314,3.190206082791663,-0.28584081350185286
6,0.574654,0.628913,0.4324367754161358,-4.1545431786473594,1.950966033705387,2.1708105548712084,3.181412433484068,-0.271099228142483
7,0.65295607,0.69059694,0.42714766785502434,-4.459696488099886,1.9241473014953678,2.1737535549036173,3.183751164822687,-0.2581198028467183
8,0.5459527,0.6037903,0.4340955391526222,-3.912178508263728,1.947373251529171,2.151429815093569,3.211638428016512,-0.28077879749885026
9,0.5851555,0.6354718,0.4311758987605572,-4.149794050181,1.9536529575234185,2.1356337494198354,3.1851838817588725,-0.26605528894049973
0,0.51102763,0.5860342,0.43554678186774254,-4.081618020145592,1.9676208642268989,2.136878756575133,3.198998282361548,-0.28777822892222427
8,0.5617373,0.62392586,0.43367497250437737,-3.8992556012914106,1.9634121942204996,2.1364477281007517,3.1913917463630295,-0.2958528596760153
3,0.58208376,0.6227823,0.43110188841819763,-4.036135970114478,1.9316206537082934,2.179409783020155,3.180693348564018,-0.28160266926747757
9,0.63471943,0.6737279,0.4292006120085716,-4.365672191650069,1.9177521042812349,2.1887502946545343,3.209583758780946,-0.2513303466578093
5,0.5939389,0.64141494,0.43062467873096466,-4.32228637217897,1.9504646787095246,2.128426929746821,3.198645974419299,-0.2689932475111298
5,0.57059884,0.615653,0.43223945051431656,-4.130399891724073,1.9581566530177246,2.17148162025973,3.1820535626712236,-0.2871780881361783
2,0.56602186,0.6225997,0.4326266571879387,-4.166304010931805,1.9640037178005747,2.168936516281832,3.200157247512477,-0.28041943944742925
6,0.58627486,0.646433,0.4321584291756153,-4.299221934857622,1.9443504621438816,2.1610942859837103,3.1886534833061484,-0.2583765810322425
